ingredeint_id,ingredient_name,ingredient_image_url
7092,Tamard,
7093,Water,
7094,Seong,
7095,Sesame,
7096,Oil,
7097,Mustard,
7098,seeds,
7099,Curry,
7100,leaves,
7101,roughly,
7102,rn,
7103,Poted,
7104,gourd,
7105,wedges,
7106,Potaes,
7107,sk,
7108,peeled,
7109,wedges,
7110,and,
7111,wedges,
7112,Methi,
7113,Seeds,
7114,Cum,
7115,seeds,
7116,Fennel,
7117,seeds,
7118,Cloves,
7119,ch,
7120,Cnamon,
7121,Stick,
7122,Dry,
7123,Red,
7124,Chilli,
7125,ch,
7126,Gger,
7127,fely,
7128,chopped,
7129,Fresh,
7130,coconut,
7131,grated,
7132,Poppy,
7133,seeds,
7134,Red,
7135,Chilli,
7136,powder,
7137,Turmeric,
7138,powder,
7139,Green,
7140,Chillies,
7141,fely,
7142,chopped,
7143,Sugar,
7144,Salt,
7145,Mustard,
7146,oil,
7147,required,
7148,cookg,
7149,Caullower,
7150,flets,
7151,Green,
7152,Bell,
7153,Pepper,
7154,deseeded,
7155,and,
7156,cubed,
7157,s,
7158,Gram,
7159,flour,
7160,Ciander,
7161,Powder,
7162,freshly,
7163,made,
7164,with,
7165,roted,
7166,ciander,
7167,seeds,
7168,Curd,
7169,ml,
7170,Coconut,
7171,milk,
7172,Cum,
7173,seeds,
7174,Curry,
7175,leaves,
7176,Cloves,
7177,ch,
7178,Cnamon,
7179,Stick,
7180,ch,
7181,Gger,
7182,Red,
7183,Chilli,
7184,powder,
7185,Salt,
7186,Oil,
7187,cookg,
7188,Bottle,
7189,gourd,
7190,peeled,
7191,and,
7192,diced,
7193,Salt,
7194,Turmeric,
7195,powder,
7196,Curd,
7197,Salt,
7198,To,
7199,Be,
7200,Groud,
7201,To,
7202,Pte,
7203,Fresh,
7204,coconut,
7205,grated,
7206,Chana,
7207,dal,
7208,Gram,
7209,soaked,
7210,hot,
7211,water,
7212,mutes,
7213,Green,
7214,Chillies,
7215,Cum,
7216,seeds,
7217,Asafoetida,
7218,Seong,
7219,Oil,
7220,Mustard,
7221,seeds,
7222,Curry,
7223,leaves,
7224,roughly,
7225,rn,
7226,Dry,
7227,Red,
7228,Chillies,
7229,Onion,
7230,chopped,
7231,Drumstick,
7232,chopped,
7233,ch,
7234,long,
7235,Toma,
7236,Arhar,
7237,dal,
7238,To,
7239,soaked,
7240,mutes,
7241,and,
7242,cooked,
7243,Curry,
7244,leaves,
7245,Ciander,
7246,Seeds,
7247,Cum,
7248,seeds,
7249,Methi,
7250,Seeds,
7251,Salt,
7252,Tamard,
7253,Pte,
7254,Turmeric,
7255,powder,
7256,Red,
7257,Chilli,
7258,powder,
7259,Dry,
7260,Red,
7261,Chillies,
7262,soaked,
7263,Fresh,
7264,coconut,
7265,grated,
7266,Mustard,
7267,seeds,
7268,Ggelly,
7269,oil,
7270,tadka,
7271,s,
7272,Ghee,
7273,Sm,
7274,Green,
7275,brjal,
7276,bite,
7277,size,
7278,Onion,
7279,fely,
7280,chopped,
7281,Tomaes,
7282,diced,
7283,s,
7284,Tamard,
7285,Pte,
7286,Red,
7287,Chilli,
7288,powder,
7289,Turmeric,
7290,powder,
7291,Ciander,
7292,Leaves,
7293,a,
7294,bunch,
7295,fely,
7296,chopped,
7297,Jaggery,
7298,grated,
7299,Salt,
7300,salt,
7301,Oil,
7302,cook,
7303,Beetroot,
7304,grated,
7305,s,
7306,Whole,
7307,Wheat,
7308,Flour,
7309,Cum,
7310,powder,
7311,Red,
7312,Chilli,
7313,powder,
7314,Green,
7315,Chillies,
7316,Ghee,
7317,Salt,
7318,Water,
